shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4779085.0494779085,49.2511736,6.8603375,0
4779085.0494779085,49.2499687,6.8590556,1
4779085.0494779085,49.2503474,6.8631747,2
4779085.0494779085,49.2504306,6.8638288,3
4779085.0494779085,49.2516066,6.8681606,4
4779085.0494779085,49.2516951,6.8688824,5
4779085.0504779085,49.2511736,6.8603375,0
4779085.0504779085,49.2499687,6.8590556,1
4779085.0504779085,49.2503474,6.8631747,2
4779085.0504779085,49.2504306,6.8638288,3
4779085.0504779085,49.2516066,6.8681606,4
4779085.0504779085,49.2516951,6.8688824,5
4779085.0514779085,49.2511736,6.8603375,0
4779085.0514779085,49.2499687,6.8590556,1
4779085.0514779085,49.2503474,6.8631747,2
4779085.0514779085,49.2504306,6.8638288,3
4779085.0514779085,49.2516066,6.8681606,4
4779085.0514779085,49.2516951,6.8688824,5
4779085.0524779085,49.2511736,6.8603375,0
4779085.0524779085,49.2499687,6.8590556,1
4779085.0524779085,49.2503474,6.8631747,2
4779085.0524779085,49.2504306,6.8638288,3
4779085.0524779085,49.2516066,6.8681606,4
4779085.0524779085,49.2516951,6.8688824,5
4779085.0534779085,49.2511736,6.8603375,0
4779085.0534779085,49.2499687,6.8590556,1
4779085.0534779085,49.2503474,6.8631747,2
4779085.0534779085,49.2504306,6.8638288,3
4779085.0534779085,49.2516066,6.8681606,4
4779085.0534779085,49.2516951,6.8688824,5
4779085.0544779085,49.2511736,6.8603375,0
4779085.0544779085,49.2499687,6.8590556,1
4779085.0544779085,49.2503474,6.8631747,2
4779085.0544779085,49.2504306,6.8638288,3
4779085.0544779085,49.2516066,6.8681606,4
4779085.0544779085,49.2516951,6.8688824,5
4779085.114779085,49.2511736,6.8603375,0
4779085.114779085,49.2499687,6.8590556,1
4779085.114779085,49.2503474,6.8631747,2
4779085.114779085,49.2504306,6.8638288,3
4779085.114779085,49.2516066,6.8681606,4
4779085.114779085,49.2516951,6.8688824,5
4779085.124779085,49.2511736,6.8603375,0
4779085.124779085,49.2499687,6.8590556,1
4779085.124779085,49.2503474,6.8631747,2
4779085.124779085,49.2504306,6.8638288,3
4779085.124779085,49.2516066,6.8681606,4
4779085.124779085,49.2516951,6.8688824,5
4779085.134779085,49.2511736,6.8603375,0
4779085.134779085,49.2499687,6.8590556,1
4779085.134779085,49.2503474,6.8631747,2
4779085.134779085,49.2504306,6.8638288,3
4779085.134779085,49.2516066,6.8681606,4
4779085.134779085,49.2516951,6.8688824,5
4779085.144779085,49.2511736,6.8603375,0
4779085.144779085,49.2499687,6.8590556,1
4779085.144779085,49.2503474,6.8631747,2
4779085.144779085,49.2504306,6.8638288,3
4779085.144779085,49.2516066,6.8681606,4
4779085.144779085,49.2516951,6.8688824,5
4779085.154779085,49.2511736,6.8603375,0
4779085.154779085,49.2499687,6.8590556,1
4779085.154779085,49.2503474,6.8631747,2
4779085.154779085,49.2504306,6.8638288,3
4779085.154779085,49.2516066,6.8681606,4
4779085.154779085,49.2516951,6.8688824,5
4779085.164779085,49.2511736,6.8603375,0
4779085.164779085,49.2499687,6.8590556,1
4779085.164779085,49.2503474,6.8631747,2
4779085.164779085,49.2504306,6.8638288,3
4779085.164779085,49.2516066,6.8681606,4
4779085.164779085,49.2516951,6.8688824,5
4779085.174779085,49.2511736,6.8603375,0
4779085.174779085,49.2499687,6.8590556,1
4779085.174779085,49.2503474,6.8631747,2
4779085.174779085,49.2504306,6.8638288,3
4779085.174779085,49.2516066,6.8681606,4
4779085.174779085,49.2516951,6.8688824,5
4779085.184779085,49.2511736,6.8603375,0
4779085.184779085,49.2499687,6.8590556,1
4779085.184779085,49.2503474,6.8631747,2
4779085.184779085,49.2504306,6.8638288,3
4779085.184779085,49.2516066,6.8681606,4
4779085.184779085,49.2516951,6.8688824,5
4779085.194779085,49.2511736,6.8603375,0
4779085.194779085,49.2499687,6.8590556,1
4779085.194779085,49.2503474,6.8631747,2
4779085.194779085,49.2504306,6.8638288,3
4779085.194779085,49.2516066,6.8681606,4
4779085.194779085,49.2516951,6.8688824,5
4779085.1104779085,49.2511736,6.8603375,0
4779085.1104779085,49.2499687,6.8590556,1
4779085.1104779085,49.2503474,6.8631747,2
4779085.1104779085,49.2504306,6.8638288,3
4779085.1104779085,49.2516066,6.8681606,4
4779085.1104779085,49.2516951,6.8688824,5
4779085.1114779085,49.2511736,6.8603375,0
4779085.1114779085,49.2499687,6.8590556,1
4779085.1114779085,49.2503474,6.8631747,2
4779085.1114779085,49.2504306,6.8638288,3
4779085.1114779085,49.2516066,6.8681606,4
4779085.1114779085,49.2516951,6.8688824,5
4779085.1124779085,49.2511736,6.8603375,0
4779085.1124779085,49.2499687,6.8590556,1
4779085.1124779085,49.2503474,6.8631747,2
4779085.1124779085,49.2504306,6.8638288,3
4779085.1124779085,49.2516066,6.8681606,4
4779085.1124779085,49.2516951,6.8688824,5
4779085.1134779085,49.2511736,6.8603375,0
4779085.1134779085,49.2499687,6.8590556,1
4779085.1134779085,49.2503474,6.8631747,2
4779085.1134779085,49.2504306,6.8638288,3
4779085.1134779085,49.2516066,6.8681606,4
4779085.1134779085,49.2516951,6.8688824,5
4779085.1144779085,49.2511736,6.8603375,0
4779085.1144779085,49.2499687,6.8590556,1
4779085.1144779085,49.2503474,6.8631747,2
4779085.1144779085,49.2504306,6.8638288,3
4779085.1144779085,49.2516066,6.8681606,4
4779085.1144779085,49.2516951,6.8688824,5
4779085.1154779085,49.2511736,6.8603375,0
4779085.1154779085,49.2499687,6.8590556,1
4779085.1154779085,49.2503474,6.8631747,2
4779085.1154779085,49.2504306,6.8638288,3
4779085.1154779085,49.2516066,6.8681606,4
4779085.1154779085,49.2516951,6.8688824,5
4779085.1164779085,49.2511736,6.8603375,0
4779085.1164779085,49.2499687,6.8590556,1
4779085.1164779085,49.2503474,6.8631747,2
4779085.1164779085,49.2504306,6.8638288,3
4779085.1164779085,49.2516066,6.8681606,4
4779085.1164779085,49.2516951,6.8688824,5
4779085.1174779085,49.2511736,6.8603375,0
4779085.1174779085,49.2499687,6.8590556,1
4779085.1174779085,49.2503474,6.8631747,2
4779085.1174779085,49.2504306,6.8638288,3
4779085.1174779085,49.2516066,6.8681606,4
4779085.1174779085,49.2516951,6.8688824,5
4779085.1184779085,49.2511736,6.8603375,0
4779085.1184779085,49.2499687,6.8590556,1
4779085.1184779085,49.2503474,6.8631747,2
4779085.1184779085,49.2504306,6.8638288,3
4779085.1184779085,49.2516066,6.8681606,4
4779085.1184779085,49.2516951,6.8688824,5
4779085.1194779085,49.2511736,6.8603375,0
4779085.1194779085,49.2499687,6.8590556,1
4779085.1194779085,49.2503474,6.8631747,2
4779085.1194779085,49.2504306,6.8638288,3
4779085.1194779085,49.2516066,6.8681606,4
4779085.1194779085,49.2516951,6.8688824,5
4779085.1204779085,49.2511736,6.8603375,0
4779085.1204779085,49.2499687,6.8590556,1
4779085.1204779085,49.2503474,6.8631747,2
4779085.1204779085,49.2504306,6.8638288,3
4779085.1204779085,49.2516066,6.8681606,4
4779085.1204779085,49.2516951,6.8688824,5
4779085.1214779085,49.2511736,6.8603375,0
4779085.1214779085,49.2499687,6.8590556,1
4779085.1214779085,49.2503474,6.8631747,2
4779085.1214779085,49.2504306,6.8638288,3
4779085.1214779085,49.2516066,6.8681606,4
4779085.1214779085,49.2516951,6.8688824,5
4779085.1224779085,49.2511736,6.8603375,0
4779085.1224779085,49.2499687,6.8590556,1
4779085.1224779085,49.2503474,6.8631747,2
4779085.1224779085,49.2504306,6.8638288,3
4779085.1224779085,49.2516066,6.8681606,4
4779085.1224779085,49.2516951,6.8688824,5
4779085.1234779085,49.2511736,6.8603375,0
4779085.1234779085,49.2499687,6.8590556,1
4779085.1234779085,49.2503474,6.8631747,2
4779085.1234779085,49.2504306,6.8638288,3
4779085.1234779085,49.2516066,6.8681606,4
4779085.1234779085,49.2516951,6.8688824,5
4779085.1244779085,49.2511736,6.8603375,0
4779085.1244779085,49.2499687,6.8590556,1
4779085.1244779085,49.2503474,6.8631747,2
4779085.1244779085,49.2504306,6.8638288,3
4779085.1244779085,49.2516066,6.8681606,4
4779085.1244779085,49.2516951,6.8688824,5
4779085.1254779085,49.2511736,6.8603375,0
4779085.1254779085,49.2499687,6.8590556,1
4779085.1254779085,49.2503474,6.8631747,2
4779085.1254779085,49.2504306,6.8638288,3
4779085.1254779085,49.2516066,6.8681606,4
4779085.1254779085,49.2516951,6.8688824,5
4779085.1264779085,49.2511736,6.8603375,0
4779085.1264779085,49.2499687,6.8590556,1
4779085.1264779085,49.2503474,6.8631747,2
4779085.1264779085,49.2504306,6.8638288,3
4779085.1264779085,49.2516066,6.8681606,4
4779085.1264779085,49.2516951,6.8688824,5
4779085.1274779085,49.2511736,6.8603375,0
4779085.1274779085,49.2499687,6.8590556,1
4779085.1274779085,49.2503474,6.8631747,2
4779085.1274779085,49.2504306,6.8638288,3
4779085.1274779085,49.2516066,6.8681606,4
4779085.1274779085,49.2516951,6.8688824,5
4779085.1284779085,49.2511736,6.8603375,0
4779085.1284779085,49.2499687,6.8590556,1
4779085.1284779085,49.2503474,6.8631747,2
4779085.1284779085,49.2504306,6.8638288,3
4779085.1284779085,49.2516066,6.8681606,4
4779085.1284779085,49.2516951,6.8688824,5
4779085.1294779085,49.2511736,6.8603375,0
4779085.1294779085,49.2499687,6.8590556,1
4779085.1294779085,49.2503474,6.8631747,2
4779085.1294779085,49.2504306,6.8638288,3
4779085.1294779085,49.2516066,6.8681606,4
4779085.1294779085,49.2516951,6.8688824,5
4779085.1304779085,49.2511736,6.8603375,0
4779085.1304779085,49.2499687,6.8590556,1
4779085.1304779085,49.2503474,6.8631747,2
4779085.1304779085,49.2504306,6.8638288,3
4779085.1304779085,49.2516066,6.8681606,4
4779085.1304779085,49.2516951,6.8688824,5
4779085.1314779085,49.2511736,6.8603375,0
4779085.1314779085,49.2499687,6.8590556,1
4779085.1314779085,49.2503474,6.8631747,2
4779085.1314779085,49.2504306,6.8638288,3
4779085.1314779085,49.2516066,6.8681606,4
4779085.1314779085,49.2516951,6.8688824,5
4779085.1324779085,49.2511736,6.8603375,0
4779085.1324779085,49.2499687,6.8590556,1
4779085.1324779085,49.2503474,6.8631747,2
4779085.1324779085,49.2504306,6.8638288,3
4779085.1324779085,49.2516066,6.8681606,4
4779085.1324779085,49.2516951,6.8688824,5
4779085.1334779085,49.2511736,6.8603375,0
4779085.1334779085,49.2499687,6.8590556,1
4779085.1334779085,49.2503474,6.8631747,2
4779085.1334779085,49.2504306,6.8638288,3
4779085.1334779085,49.2516066,6.8681606,4
4779085.1334779085,49.2516951,6.8688824,5
4779085.1344779085,49.2511736,6.8603375,0
4779085.1344779085,49.2499687,6.8590556,1
4779085.1344779085,49.2503474,6.8631747,2
4779085.1344779085,49.2504306,6.8638288,3
4779085.1344779085,49.2516066,6.8681606,4
4779085.1344779085,49.2516951,6.8688824,5
4779085.1354779085,49.2511736,6.8603375,0
4779085.1354779085,49.2499687,6.8590556,1
4779085.1354779085,49.2503474,6.8631747,2
4779085.1354779085,49.2504306,6.8638288,3
4779085.1354779085,49.2516066,6.8681606,4
4779085.1354779085,49.2516951,6.8688824,5
4779085.1364779085,49.2511736,6.8603375,0
4779085.1364779085,49.2499687,6.8590556,1
4779085.1364779085,49.2503474,6.8631747,2
4779085.1364779085,49.2504306,6.8638288,3
4779085.1364779085,49.2516066,6.8681606,4
4779085.1364779085,49.2516951,6.8688824,5
4779085.1374779085,49.2511736,6.8603375,0
4779085.1374779085,49.2499687,6.8590556,1
4779085.1374779085,49.2503474,6.8631747,2
4779085.1374779085,49.2504306,6.8638288,3
4779085.1374779085,49.2516066,6.8681606,4
4779085.1374779085,49.2516951,6.8688824,5
4779085.1384779085,49.2511736,6.8603375,0
4779085.1384779085,49.2499687,6.8590556,1
4779085.1384779085,49.2503474,6.8631747,2
4779085.1384779085,49.2504306,6.8638288,3
4779085.1384779085,49.2516066,6.8681606,4
4779085.1384779085,49.2516951,6.8688824,5
4779085.1394779085,49.2511736,6.8603375,0
4779085.1394779085,49.2499687,6.8590556,1
4779085.1394779085,49.2503474,6.8631747,2
4779085.1394779085,49.2504306,6.8638288,3
4779085.1394779085,49.2516066,6.8681606,4
4779085.1394779085,49.2516951,6.8688824,5
4779085.1404779085,49.2511736,6.8603375,0
4779085.1404779085,49.2499687,6.8590556,1
4779085.1404779085,49.2503474,6.8631747,2
4779085.1404779085,49.2504306,6.8638288,3
4779085.1404779085,49.2516066,6.8681606,4
4779085.1404779085,49.2516951,6.8688824,5
4779085.1414779085,49.2511736,6.8603375,0
4779085.1414779085,49.2499687,6.8590556,1
4779085.1414779085,49.2503474,6.8631747,2
4779085.1414779085,49.2504306,6.8638288,3
4779085.1414779085,49.2516066,6.8681606,4
4779085.1414779085,49.2516951,6.8688824,5
4779085.1424779085,49.2511736,6.8603375,0
4779085.1424779085,49.2499687,6.8590556,1
4779085.1424779085,49.2503474,6.8631747,2
4779085.1424779085,49.2504306,6.8638288,3
4779085.1424779085,49.2516066,6.8681606,4
4779085.1424779085,49.2516951,6.8688824,5
4779085.1434779085,49.2511736,6.8603375,0
4779085.1434779085,49.2499687,6.8590556,1
4779085.1434779085,49.2503474,6.8631747,2
4779085.1434779085,49.2504306,6.8638288,3
4779085.1434779085,49.2516066,6.8681606,4
4779085.1434779085,49.2516951,6.8688824,5
4779085.1444779085,49.2511736,6.8603375,0
4779085.1444779085,49.2499687,6.8590556,1
4779085.1444779085,49.2503474,6.8631747,2
4779085.1444779085,49.2504306,6.8638288,3
4779085.1444779085,49.2516066,6.8681606,4
4779085.1444779085,49.2516951,6.8688824,5
4779085.1454779085,49.2511736,6.8603375,0
4779085.1454779085,49.2499687,6.8590556,1
4779085.1454779085,49.2503474,6.8631747,2
4779085.1454779085,49.2504306,6.8638288,3
4779085.1454779085,49.2516066,6.8681606,4
4779085.1454779085,49.2516951,6.8688824,5
4779085.1464779085,49.2511736,6.8603375,0
4779085.1464779085,49.2499687,6.8590556,1
4779085.1464779085,49.2503474,6.8631747,2
4779085.1464779085,49.2504306,6.8638288,3
4779085.1464779085,49.2516066,6.8681606,4
4779085.1464779085,49.2516951,6.8688824,5
4779085.1474779085,49.2511736,6.8603375,0
4779085.1474779085,49.2499687,6.8590556,1
4779085.1474779085,49.2503474,6.8631747,2
4779085.1474779085,49.2504306,6.8638288,3
4779085.1474779085,49.2516066,6.8681606,4
4779085.1474779085,49.2516951,6.8688824,5
4779085.1484779085,49.2511736,6.8603375,0
4779085.1484779085,49.2499687,6.8590556,1
4779085.1484779085,49.2503474,6.8631747,2
4779085.1484779085,49.2504306,6.8638288,3
4779085.1484779085,49.2516066,6.8681606,4
4779085.1484779085,49.2516951,6.8688824,5
4779085.1494779085,49.2511736,6.8603375,0
4779085.1494779085,49.2499687,6.8590556,1
4779085.1494779085,49.2503474,6.8631747,2
4779085.1494779085,49.2504306,6.8638288,3
4779085.1494779085,49.2516066,6.8681606,4
4779085.1494779085,49.2516951,6.8688824,5
4779085.1504779085,49.2511736,6.8603375,0
4779085.1504779085,49.2499687,6.8590556,1
4779085.1504779085,49.2503474,6.8631747,2
4779085.1504779085,49.2504306,6.8638288,3
4779085.1504779085,49.2516066,6.8681606,4
4779085.1504779085,49.2516951,6.8688824,5
4779085.1514779085,49.2511736,6.8603375,0
4779085.1514779085,49.2499687,6.8590556,1
4779085.1514779085,49.2503474,6.8631747,2
4779085.1514779085,49.2504306,6.8638288,3
4779085.1514779085,49.2516066,6.8681606,4
4779085.1514779085,49.2516951,6.8688824,5
4779085.1524779085,49.2511736,6.8603375,0
4779085.1524779085,49.2499687,6.8590556,1
4779085.1524779085,49.2503474,6.8631747,2
4779085.1524779085,49.2504306,6.8638288,3
4779085.1524779085,49.2516066,6.8681606,4
4779085.1524779085,49.2516951,6.8688824,5
4779085.1534779085,49.2511736,6.8603375,0
4779085.1534779085,49.2499687,6.8590556,1
4779085.1534779085,49.2503474,6.8631747,2
4779085.1534779085,49.2504306,6.8638288,3
4779085.1534779085,49.2516066,6.8681606,4
4779085.1534779085,49.2516951,6.8688824,5
4779085.1544779085,49.2511736,6.8603375,0
4779085.1544779085,49.2499687,6.8590556,1
4779085.1544779085,49.2503474,6.8631747,2
4779085.1544779085,49.2504306,6.8638288,3
4779085.1544779085,49.2516066,6.8681606,4
4779085.1544779085,49.2516951,6.8688824,5
4779454.014779454,49.1572559,7.0347277,0
4779454.014779454,49.1202682,7.0603499,1
4779454.014779454,49.1309009,7.0688722,2
4779454.014779454,49.1307938,7.0687088,3
4779454.014779454,49.1513823,7.0806799,4
4779454.014779454,49.1562919,7.1015026,5
4779454.014779454,49.1536233,7.1110827,6
4779454.014779454,49.2619845,7.2743824,7
4779454.014779454,49.3277866,7.3377773,8
4779454.024779454,49.1572559,7.0347277,0
4779454.024779454,49.1202682,7.0603499,1
4779454.024779454,49.1309009,7.0688722,2
4779454.024779454,49.1307938,7.0687088,3
4779454.024779454,49.1513823,7.0806799,4
4779454.024779454,49.1562919,7.1015026,5
4779454.024779454,49.1536233,7.1110827,6
4779454.024779454,49.2619845,7.2743824,7
4779454.024779454,49.3277866,7.3377773,8
4779454.034779454,49.1572559,7.0347277,0
4779454.034779454,49.1202682,7.0603499,1
4779454.034779454,49.1309009,7.0688722,2
4779454.034779454,49.1307938,7.0687088,3
4779454.034779454,49.1513823,7.0806799,4
4779454.034779454,49.1562919,7.1015026,5
4779454.034779454,49.1536233,7.1110827,6
4779454.034779454,49.2619845,7.2743824,7
4779454.034779454,49.3277866,7.3377773,8
4779454.044779454,49.1572559,7.0347277,0
4779454.044779454,49.1202682,7.0603499,1
4779454.044779454,49.1309009,7.0688722,2
4779454.044779454,49.1307938,7.0687088,3
4779454.044779454,49.1513823,7.0806799,4
4779454.044779454,49.1562919,7.1015026,5
4779454.044779454,49.1536233,7.1110827,6
4779454.044779454,49.2619845,7.2743824,7
4779454.044779454,49.3277866,7.3377773,8
4779454.054779454,49.1572559,7.0347277,0
4779454.054779454,49.1202682,7.0603499,1
4779454.054779454,49.1309009,7.0688722,2
4779454.054779454,49.1307938,7.0687088,3
4779454.054779454,49.1513823,7.0806799,4
4779454.054779454,49.1562919,7.1015026,5
4779454.054779454,49.1536233,7.1110827,6
4779454.054779454,49.2619845,7.2743824,7
4779454.054779454,49.3277866,7.3377773,8
4779454.064779454,49.1572559,7.0347277,0
4779454.064779454,49.1202682,7.0603499,1
4779454.064779454,49.1309009,7.0688722,2
4779454.064779454,49.1307938,7.0687088,3
4779454.064779454,49.1513823,7.0806799,4
4779454.064779454,49.1562919,7.1015026,5
4779454.064779454,49.1536233,7.1110827,6
4779454.064779454,49.2619845,7.2743824,7
4779454.064779454,49.3277866,7.3377773,8
4779454.074779454,49.1572559,7.0347277,0
4779454.074779454,49.1202682,7.0603499,1
4779454.074779454,49.1309009,7.0688722,2
4779454.074779454,49.1307938,7.0687088,3
4779454.074779454,49.1513823,7.0806799,4
4779454.074779454,49.1562919,7.1015026,5
4779454.074779454,49.1536233,7.1110827,6
4779454.074779454,49.2619845,7.2743824,7
4779454.074779454,49.3277866,7.3377773,8
4779454.084779454,49.1572559,7.0347277,0
4779454.084779454,49.1202682,7.0603499,1
4779454.084779454,49.1309009,7.0688722,2
4779454.084779454,49.1307938,7.0687088,3
4779454.084779454,49.1513823,7.0806799,4
4779454.084779454,49.1562919,7.1015026,5
4779454.084779454,49.1536233,7.1110827,6
4779454.084779454,49.2619845,7.2743824,7
4779454.084779454,49.3277866,7.3377773,8
4779454.094779454,49.1572559,7.0347277,0
4779454.094779454,49.1202682,7.0603499,1
4779454.094779454,49.1309009,7.0688722,2
4779454.094779454,49.1307938,7.0687088,3
4779454.094779454,49.1513823,7.0806799,4
4779454.094779454,49.1562919,7.1015026,5
4779454.094779454,49.1536233,7.1110827,6
4779454.094779454,49.2619845,7.2743824,7
4779454.094779454,49.3277866,7.3377773,8
4779454.0104779454,49.1572559,7.0347277,0
4779454.0104779454,49.1202682,7.0603499,1
4779454.0104779454,49.1309009,7.0688722,2
4779454.0104779454,49.1307938,7.0687088,3
4779454.0104779454,49.1513823,7.0806799,4
4779454.0104779454,49.1562919,7.1015026,5
4779454.0104779454,49.1536233,7.1110827,6
4779454.0104779454,49.2619845,7.2743824,7
4779454.0104779454,49.3277866,7.3377773,8
4779454.0114779454,49.1572559,7.0347277,0
4779454.0114779454,49.1202682,7.0603499,1
4779454.0114779454,49.1309009,7.0688722,2
4779454.0114779454,49.1307938,7.0687088,3
4779454.0114779454,49.1513823,7.0806799,4
4779454.0114779454,49.1562919,7.1015026,5
4779454.0114779454,49.1536233,7.1110827,6
4779454.0114779454,49.2619845,7.2743824,7
4779454.0114779454,49.3277866,7.3377773,8
4779454.0124779454,49.1572559,7.0347277,0
4779454.0124779454,49.1202682,7.0603499,1
4779454.0124779454,49.1309009,7.0688722,2
4779454.0124779454,49.1307938,7.0687088,3
4779454.0124779454,49.1513823,7.0806799,4
4779454.0124779454,49.1562919,7.1015026,5
4779454.0124779454,49.1536233,7.1110827,6
4779454.0124779454,49.2619845,7.2743824,7
4779454.0124779454,49.3277866,7.3377773,8
4779454.0134779454,49.1572559,7.0347277,0
4779454.0134779454,49.1202682,7.0603499,1
4779454.0134779454,49.1309009,7.0688722,2
4779454.0134779454,49.1307938,7.0687088,3
4779454.0134779454,49.1513823,7.0806799,4
4779454.0134779454,49.1562919,7.1015026,5
4779454.0134779454,49.1536233,7.1110827,6
4779454.0134779454,49.2619845,7.2743824,7
4779454.0134779454,49.3277866,7.3377773,8
4779454.0144779454,49.1572559,7.0347277,0
4779454.0144779454,49.1202682,7.0603499,1
4779454.0144779454,49.1309009,7.0688722,2
4779454.0144779454,49.1307938,7.0687088,3
4779454.0144779454,49.1513823,7.0806799,4
4779454.0144779454,49.1562919,7.1015026,5
4779454.0144779454,49.1536233,7.1110827,6
4779454.0144779454,49.2619845,7.2743824,7
4779454.0144779454,49.3277866,7.3377773,8
4779454.0154779454,49.1572559,7.0347277,0
4779454.0154779454,49.1202682,7.0603499,1
4779454.0154779454,49.1309009,7.0688722,2
4779454.0154779454,49.1307938,7.0687088,3
4779454.0154779454,49.1513823,7.0806799,4
4779454.0154779454,49.1562919,7.1015026,5
4779454.0154779454,49.1536233,7.1110827,6
4779454.0154779454,49.2619845,7.2743824,7
4779454.0154779454,49.3277866,7.3377773,8
4779454.0164779454,49.1572559,7.0347277,0
4779454.0164779454,49.1202682,7.0603499,1
4779454.0164779454,49.1309009,7.0688722,2
4779454.0164779454,49.1307938,7.0687088,3
4779454.0164779454,49.1513823,7.0806799,4
4779454.0164779454,49.1562919,7.1015026,5
4779454.0164779454,49.1536233,7.1110827,6
4779454.0164779454,49.2619845,7.2743824,7
4779454.0164779454,49.3277866,7.3377773,8
4779454.0174779454,49.1572559,7.0347277,0
4779454.0174779454,49.1202682,7.0603499,1
4779454.0174779454,49.1309009,7.0688722,2
4779454.0174779454,49.1307938,7.0687088,3
4779454.0174779454,49.1513823,7.0806799,4
4779454.0174779454,49.1562919,7.1015026,5
4779454.0174779454,49.1536233,7.1110827,6
4779454.0174779454,49.2619845,7.2743824,7
4779454.0174779454,49.3277866,7.3377773,8
4779454.0184779454,49.1572559,7.0347277,0
4779454.0184779454,49.1202682,7.0603499,1
4779454.0184779454,49.1309009,7.0688722,2
4779454.0184779454,49.1307938,7.0687088,3
4779454.0184779454,49.1513823,7.0806799,4
4779454.0184779454,49.1562919,7.1015026,5
4779454.0184779454,49.1536233,7.1110827,6
4779454.0184779454,49.2619845,7.2743824,7
4779454.0184779454,49.3277866,7.3377773,8
4779454.0194779454,49.1572559,7.0347277,0
4779454.0194779454,49.1202682,7.0603499,1
4779454.0194779454,49.1309009,7.0688722,2
4779454.0194779454,49.1307938,7.0687088,3
4779454.0194779454,49.1513823,7.0806799,4
4779454.0194779454,49.1562919,7.1015026,5
4779454.0194779454,49.1536233,7.1110827,6
4779454.0194779454,49.2619845,7.2743824,7
4779454.0194779454,49.3277866,7.3377773,8
4779454.0204779454,49.1572559,7.0347277,0
4779454.0204779454,49.1202682,7.0603499,1
4779454.0204779454,49.1309009,7.0688722,2
4779454.0204779454,49.1307938,7.0687088,3
4779454.0204779454,49.1513823,7.0806799,4
4779454.0204779454,49.1562919,7.1015026,5
4779454.0204779454,49.1536233,7.1110827,6
4779454.0204779454,49.2619845,7.2743824,7
4779454.0204779454,49.3277866,7.3377773,8
4779454.0214779454,49.1572559,7.0347277,0
4779454.0214779454,49.1202682,7.0603499,1
4779454.0214779454,49.1309009,7.0688722,2
4779454.0214779454,49.1307938,7.0687088,3
4779454.0214779454,49.1513823,7.0806799,4
4779454.0214779454,49.1562919,7.1015026,5
4779454.0214779454,49.1536233,7.1110827,6
4779454.0214779454,49.2619845,7.2743824,7
4779454.0214779454,49.3277866,7.3377773,8
4779454.0224779454,49.1572559,7.0347277,0
4779454.0224779454,49.1202682,7.0603499,1
4779454.0224779454,49.1309009,7.0688722,2
4779454.0224779454,49.1307938,7.0687088,3
4779454.0224779454,49.1513823,7.0806799,4
4779454.0224779454,49.1562919,7.1015026,5
4779454.0224779454,49.1536233,7.1110827,6
4779454.0224779454,49.2619845,7.2743824,7
4779454.0224779454,49.3277866,7.3377773,8
4779454.0234779454,49.1572559,7.0347277,0
4779454.0234779454,49.1202682,7.0603499,1
4779454.0234779454,49.1309009,7.0688722,2
4779454.0234779454,49.1307938,7.0687088,3
4779454.0234779454,49.1513823,7.0806799,4
4779454.0234779454,49.1562919,7.1015026,5
4779454.0234779454,49.1536233,7.1110827,6
4779454.0234779454,49.2619845,7.2743824,7
4779454.0234779454,49.3277866,7.3377773,8
4779454.0244779454,49.1572559,7.0347277,0
4779454.0244779454,49.1202682,7.0603499,1
4779454.0244779454,49.1309009,7.0688722,2
4779454.0244779454,49.1307938,7.0687088,3
4779454.0244779454,49.1513823,7.0806799,4
4779454.0244779454,49.1562919,7.1015026,5
4779454.0244779454,49.1536233,7.1110827,6
4779454.0244779454,49.2619845,7.2743824,7
4779454.0244779454,49.3277866,7.3377773,8
4779454.0254779454,49.1572559,7.0347277,0
4779454.0254779454,49.1202682,7.0603499,1
4779454.0254779454,49.1309009,7.0688722,2
4779454.0254779454,49.1307938,7.0687088,3
4779454.0254779454,49.1513823,7.0806799,4
4779454.0254779454,49.1562919,7.1015026,5
4779454.0254779454,49.1536233,7.1110827,6
4779454.0254779454,49.2619845,7.2743824,7
4779454.0254779454,49.3277866,7.3377773,8
4779454.0264779454,49.1572559,7.0347277,0
4779454.0264779454,49.1202682,7.0603499,1
4779454.0264779454,49.1309009,7.0688722,2
4779454.0264779454,49.1307938,7.0687088,3
4779454.0264779454,49.1513823,7.0806799,4
4779454.0264779454,49.1562919,7.1015026,5
4779454.0264779454,49.1536233,7.1110827,6
4779454.0264779454,49.2619845,7.2743824,7
4779454.0264779454,49.3277866,7.3377773,8
4779454.0274779454,49.1572559,7.0347277,0
4779454.0274779454,49.1202682,7.0603499,1
4779454.0274779454,49.1309009,7.0688722,2
4779454.0274779454,49.1307938,7.0687088,3
4779454.0274779454,49.1513823,7.0806799,4
4779454.0274779454,49.1562919,7.1015026,5
4779454.0274779454,49.1536233,7.1110827,6
4779454.0274779454,49.2619845,7.2743824,7
4779454.0274779454,49.3277866,7.3377773,8
4779454.0284779454,49.1572559,7.0347277,0
4779454.0284779454,49.1202682,7.0603499,1
4779454.0284779454,49.1309009,7.0688722,2
4779454.0284779454,49.1307938,7.0687088,3
4779454.0284779454,49.1513823,7.0806799,4
4779454.0284779454,49.1562919,7.1015026,5
4779454.0284779454,49.1536233,7.1110827,6
4779454.0284779454,49.2619845,7.2743824,7
4779454.0284779454,49.3277866,7.3377773,8
4779454.0294779454,49.1572559,7.0347277,0
